code_name,exp,SMILES,HOMO-LUMO gap,HOMO,LUMO,IP,EA,Dipole module,Total charge,Global SASA,G solv. in H2O,G of H-bonds H2O,Fermi-level,Total polariz. alpha,Total FOD,Hardness,Softness,Electronegativity,Electrophil. idx,Nucleophilicity idx,Second IP,Second EA,S0-T1 gap,HOMO-LUMO gap_GFN,HOMO_GFN,LUMO_GFN,Dipole module_GFN,Total energy,Total disp. C6,Total disp. C8,Dispersion area,Dispersion volume,Chem. potential,Electrodon. power idx,Electroaccep. power idx,max. electron flow,Electrodon. Chem. potential,Electrodon. max. electron flow,Electrofugality,Nucleofugality,Intrinsic React. idx,Net Electrophilicity,Hyperhardness,Hypersoftness,Electrophilic descrip.,cub. electrophilicity idx,G solv. elec.,G solv. SASA,G solv. shift,Trans. dipole moment,HOMO occup.,LUMO occup.
CHEMBL1088752,3.5,Cc1c(F)cc(cc1c2ccc(cn2)C(=O)NCC(C)(C)C)C(=O)NC3CC3,9.1735,-9.6574,-0.4839,7.4162,0.7399,5.0161,0.0,671.9778,-18.6332,-3.3501,-8.9854,270.304,0.3466,6.6762,0.1498,4.0781,1.2456,1.0108,10.6465,6.4329,68.4056,2.6069,-10.2888,-7.6819,5.1926,-82.0255,30919.3634,720910.3314,487.2612,484.7735,-4.0781,1.7387,9.8948,0.8608,-5.7471,0.8608,0.5056,8.6617,1.2217,-8.1561,4.4617,0.015,1.3988,1.4267,-15.9217,-0.0395,0.6782,1.4346,2.0,0.0
CHEMBL2031224,2.93,COc1ccccc1C(=O)Nc2ccc(C)c(c2)N3C=Nc4ccc(cc4C3=O)N5CCN(C)CC5,7.7413,-7.6322,0.1091,6.386,0.5774,5.7074,0.0,768.1656,-19.7632,-2.6358,-8.2745,350.8783,0.4866,5.8085,0.1722,3.4817,1.0437,1.1933,9.3802,6.992,66.0172,2.1832,-9.3661,-7.1829,5.2195,-101.6405,50450.8308,1198579.896,567.2059,580.9294,-3.4817,1.419,8.3824,0.8495,-4.9338,0.8495,0.4662,7.4296,1.1989,-6.9634,4.7044,0.024,1.1501,1.1961,-15.2358,-2.5697,0.6782,3.0953,2.0,0.0
CHEMBL2062557,2.42,COc1ccc(cc1)c2cc(N)n3ncc(C#N)c3n2,7.6304,-7.8144,-0.1839,7.4317,0.4698,9.5567,0.0,477.1449,-21.6734,-3.9488,-8.8607,186.4276,0.2911,6.9619,0.1436,3.9507,1.121,1.0747,11.4033,5.8585,66.575,2.7152000000000003,-10.2183,-7.5031,9.3417,-54.2427,13965.3917,341554.739,315.6203,303.2807,-3.9507,1.4035,9.3049,0.8175,-5.6912,0.8175,0.6512,8.5526,1.135,-7.9015,4.6802,0.0139,1.2555,1.2916,-11.8695,-6.5333,0.6782,5.106,2.0,0.0
CHEMBL72548,2.7,CN(C)CCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1,8.0088,-8.4149,-0.4062,6.9188,0.7633000000000001,9.5897,0.0,682.0936,-26.2254,-4.2896,-8.7344,310.3978,0.5,6.1555,0.1625,3.841,1.1985,1.0637,10.0784,6.8342,64.0289,2.171,-9.8199,-7.6489,8.2089,-88.5712,39170.5789,964861.5731,495.5334,501.5181,-3.841,1.7224,9.4044,0.874,-5.3799,0.874,0.4352,8.1173,1.248,-7.6821,4.6153,0.0198,1.2422,1.3552,-19.4817,-3.1323,0.6782,2.6808,2.0,0.0
CHEMBL1621884,1.55,COCCCCC(=NOCCN)c1ccc(cc1)C(F)(F)F,9.3752,-9.3712,0.0039,7.7175,0.2161,3.3827,0.0,570.3438,-9.7392,-3.1646,-8.9643,201.3934,0.2129,7.5013,0.1333,3.9668,1.0497,1.0992,11.4399,4.7049,78.1409,2.6227,-10.2756,-7.6529,5.0576,-70.947,17784.7768,397047.6159,406.8822,387.8869,-3.9668,1.1698,9.1034,0.779,-5.8421,0.779,0.8336,8.7672,1.0581,-7.9336,4.1056,0.0097,1.4744000000000002,1.264,-7.7811,0.5284,0.6782,4.3946,2.0,0.0
CHEMBL474200,2.68,CNC1=Nc2ncccc2C(=NC1c3cccs3)c4ccccc4,7.8748,-8.024,-0.1492,6.9784,0.3717,2.5431,0.0,540.7297,-10.242,-1.799,-8.4501,249.0705,0.458,6.6066,0.1514,3.6751,1.0225,1.1643,10.8633,6.1952,61.3311,2.2569,-9.5786,-7.3217,2.5540000000000003,-63.7605,24243.6822,633853.2612,388.9531,390.5237,-3.6751,1.2406,8.5907,0.8064,-5.3267,0.8064,0.6507000000000001,8.0008,1.1127,-7.3501,4.8542000000000005,0.0169,1.1608,1.1796,-6.1784,-2.9428,0.6782,1.0857,2.0,0.0
CHEMBL472210,1.1,CCN1C2=NC(=O)N(C)C(=O)C2=Cc3ccccc13,6.5814,-8.5166,-1.9351,8.1367,1.3761,9.079,0.0,438.2651,-18.8753,-2.4307,-9.517,177.9602,0.4799,6.7607,0.1479,4.7564,1.6732,0.8134,12.4157,6.4673,57.6758,1.9639,-10.499,-8.5351,8.08,-53.5882,13028.9529,312587.7631,298.6248,295.5777,-4.7564,2.7814,12.2943,0.9536,-6.4466,0.9536,0.2971,9.8099,1.4071,-9.5129,4.6851,0.0152,1.211,1.7918,-17.4442,0.3214,0.6782,5.0515,2.0,0.0
CHEMBL480200,3.01,CN(C)c1cccc(c1)C(=O)Nc2ccc(C)c(c2)C(=O)Nc3cccnc3,8.1183,-7.9714,0.1469,6.6394,0.5172,6.6182,0.0,650.7525,-18.0915,-2.6342,-8.384,277.5202,0.4056,6.1222,0.1633,3.5783,1.0457,1.1729,9.869,6.8009,69.7669,2.5154,-9.6417,-7.1262,7.133,-78.1758,30940.4229,742210.1357,460.0245,458.3138,-3.5783,1.37,8.5266,0.8345,-5.1089,0.8345,0.5286000000000001,7.6852,1.169,-7.1566,4.7567,0.0207,1.1804,1.2059,-13.6826,-2.4528,0.6782,2.5592,2.0,0.0
CHEMBL1224285,1.51,NC(=O)c1ccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)cn1,9.1467,-8.752,0.3947,7.051,0.0996,4.1508,0.0,570.4183,-14.0373,-4.2509,-8.4159,245.3299,0.2775,6.9514,0.1439,3.5753,0.9195,1.2313,10.6763,6.0303,73.0687,2.4105,-9.6211,-7.2106,4.488,-71.4884,25226.1487,590980.9991,415.9201,422.3126,-3.5753,0.9715,8.1221,0.7643000000000001,-5.3132,0.7643000000000001,0.8199000000000001,7.9705,1.0286,-7.1506,4.7780000000000005,0.0142,1.3128,1.1105,-8.9286,-1.536,0.6782,0.4103,2.0,0.0
CHEMBL217899,3.6,CCc1nn(C2CCCC2)c3c1CCn4c(nnc34)c5cccs5,8.1625,-8.1114,0.051,7.325,0.3335,5.674,0.0,563.9826,-9.7586,-1.2335,-8.687,244.0873,0.2887,6.9915,0.143,3.8292,1.0487,1.1239,10.9234,5.8475,67.6463,2.6639,-10.0189,-7.355,4.2738,-67.1721,24852.6051,621859.8054,412.2837,413.9786,-3.8292,1.2395,8.8979,0.7977000000000001,-5.5771,0.7977000000000001,0.7152000000000001,8.3737,1.0954,-7.6584,4.5562000000000005,0.0133,1.3484,1.2408,-6.1515,-3.0518,0.6782,5.7291,2.0,0.0
CHEMBL361431,2.6,CCCN1CCC(CC1)Oc2nccc(Nc3cc(NC(=O)c4cccc(c4)N5CCOCC5)ccc3C)n2,8.3667,-8.1248,0.242,6.1915,0.2785,5.6034,0.0,879.933,-20.1709,-3.0633,-8.1461,385.3106,0.4187,5.913,0.1691,3.235,0.8851,1.3312,8.9948,6.4207,70.0729,2.2466,-9.2694,-7.0228,5.5842,-113.4485,62626.8041,1445133.5646,658.0703,669.3224,-3.235,1.0447,7.5146,0.7971,-4.7132000000000005,0.7971,0.6067,7.0766,1.0943,-6.4699,4.4728,0.0216,1.2102,1.0588,-15.0965,-2.6894,0.6782,3.1808,2.0,0.0
CHEMBL1809205,3.3,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4cc(C)ccn34)N5CCN(CC5)C(=O)C,7.2577,-7.3355,-0.0779,6.3649,0.4706,5.005,0.0,756.1064,-22.2529,-3.3337,-8.3936,340.0951,0.5224,5.8943,0.1697,3.4178,0.9911,1.2321,9.4432,6.8744,61.1379,2.046,-9.4166,-7.3706,5.3048,-100.0457,47848.2158,1170502.3425,554.6225,565.0273,-3.4178,1.2835,8.119,0.8299000000000001,-4.8913,0.8299000000000001,0.5205000000000001,7.3561,1.1597,-6.8355,4.7411,0.0232,1.1425,1.1473,-15.6359,-3.9615,0.6782,3.7076,2.0,0.0
CHEMBL2070121,1.52,COc1cnc(nc1N2CCOCC2)c3ccccn3,7.8686,-7.6938,0.1748,6.9726,-0.0204,2.5988,0.0,477.0264,-10.7647,-1.531,-8.4026,188.887,0.3991,6.993,0.143,3.4761,0.864,1.2811,11.0048,4.8953,61.4014,2.3754,-9.5903,-7.2149,2.5362,-57.9757,15000.883,348970.8786,333.6121,326.993,-3.4761,0.8541000000000001,7.8063,0.7471,-5.2243,0.7471,0.8844000000000001,7.8366,0.9942,-6.9522,4.474,0.0131,1.2315,1.0364,-7.1865,-2.7254,0.6782,0.3595,2.0,0.0
CHEMBL2086674,3.0,C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cn3)S(=O)(=O)C)cn2)C(=O)OC(C)(C)C,7.0357,-7.6754,-0.6397,7.0954,0.5749000000000001,5.27,0.0,731.7856,-28.4798,-4.8929,-8.8394,310.3914,0.4227,6.5204,0.1534,3.8351,1.1279,1.0916,10.2841,6.3916,66.7502,2.1793,-9.9291,-7.7498,5.123,-98.0203,41530.5213,986696.461,548.2886,549.3627,-3.8351,1.4916,9.1619,0.8382000000000001,-5.4652,0.8382000000000001,0.553,8.2233,1.1764,-7.6703,4.5027,0.0163,1.3353000000000002,1.3086,-23.9954,-0.2696,0.6782,1.7455,2.0,0.0
CHEMBL524266,0.51,Nc1nccc(n1)c2cc3C(=O)NC[C@H](CCF)c3[nH]2,8.5448,-8.5103,0.0346,7.3866,-0.0742,5.4635,0.0,473.6487,-25.1607,-6.5935,-8.5223,181.2552,0.283,7.4608,0.134,3.6562,0.8963000000000001,1.2244,11.5271,5.0374,67.1578,2.5774,-9.811,-7.2335,6.4386,-58.4476,13871.2746,325405.6936,324.6388,314.2028,-3.6562,0.8617,8.1741,0.7401,-5.5214,0.7401,0.9705,8.283,0.9801,-7.3124,4.626,0.0111,1.3472,1.0885,-17.5127,-1.7327,0.6782,1.2558,2.0,0.0
CHEMBL2011926,1.36,COc1ccc(cc1)c2nc3c(NCC4CCNCC4)c(Br)cnc3[nH]2,7.6651,-7.6615,0.0036,6.7253,0.351,4.8232,0.0,605.8579,-13.0572,-2.8489,-8.4622,265.9748,0.3364,6.3743,0.1569,3.5382,0.9823,1.2104,10.1042,5.906,64.4117,2.3881,-9.6563,-7.2682,6.2844,-74.7343,29275.352,759847.7017,439.9698,448.1565,-3.5382,1.1877,8.264,0.8051,-5.1317,0.8051,0.6313000000000001,7.7076,1.1103,-7.0763,4.4669,0.0173,1.2073,1.152,-6.8163,-4.0703,0.6782,6.0992,2.0,0.0
CHEMBL2153185,1.79,CCCSc1nc(Oc2ccc(CC(=O)O)cc2)ccc1C(=O)NC3CCCCC3,9.7539,-9.2202,0.5337000000000001,7.1916,0.3273,2.8699,0.0,710.211,-19.4798,-7.5599,-8.5964,301.639,0.2727,6.8643,0.1457,3.7595,1.0299,1.145,10.3561,6.3399,76.1508,3.0492,-10.121,-7.0718,3.6681,-88.961,38202.8671,937942.8371,529.1016,530.0552,-3.7595,1.2181,8.737,0.7978000000000001,-5.4755,0.7978000000000001,0.7026,8.2215,1.0955,-7.5189,4.5885,0.0142,1.4345,1.2354,-14.2588,1.6608,0.6782,3.6103,2.0,0.0
CHEMBL2036746,3.15,O=C(Nc1ccc(cc1)N2CCOCC2)c3oc(Nc4ccccc4)nn3,7.805,-7.7114,0.0936,6.6704,0.5312,2.0471,0.0,616.2708,-18.5183,-3.2538,-8.5517,253.5195,0.3798,6.1392,0.1629,3.6008,1.056,1.164,10.0199,6.3524,64.1769,1.9093,-9.5063,-7.5971,1.5389,-77.2155,26473.0704,627730.9126,427.7979,422.548,-3.6008,1.3907,8.5924,0.8365,-5.1356,0.8365,0.5248,7.7264,1.173,-7.2016,4.5853,0.0198,1.155,1.2113,-12.9131,-3.0296,0.6782,5.4389,2.0,0.0
CHEMBL1378202,2.2,CNC(=O)c1[nH]cnc1C(=O)Nc2ccc(OC)cc2,8.4262,-8.468,-0.0418,7.339,0.3097,2.5169,0.0,492.1402,-16.0551,-3.9857,-8.7612,185.2846,0.256,7.0293,0.1422,3.8244,1.0404,1.1281,11.1781,5.6544,71.3746,2.5968,-10.0595,-7.4628,3.0675,-58.9184,14217.8771,334252.4467,329.8646,316.8754,-3.8244,1.2157,8.8643,0.794,-5.5816,0.794,0.7307,8.3794,1.0881,-7.6487,4.5919,0.0132,1.2971,1.2232,-11.5851,-1.1624,0.6782,4.7725,2.0,0.0
CHEMBL1923430,2.64,Cc1ccc([nH]1)C(=O)NC2CCN(CC2)c3cc(cc(Cl)n3)C(=O)N,8.1397,-8.0107,0.129,7.0544,0.425,3.7631,0.0,607.5921,-23.0954,-5.8138000000000005,-8.7502,243.2475,0.2815,6.6294,0.1508,3.7397,1.0548,1.138,10.4242,6.496,72.1994,2.7737,-10.1371,-7.3634,4.1339,-73.9786,24902.7989,608306.903,429.4104,422.5022,-3.7397,1.3082,8.7875,0.8141,-5.397,0.8141,0.6299,8.1092,1.1282,-7.4793,4.7204,0.0162,1.3002,1.237,-17.3044,-0.6553,0.6782,2.7229,2.0,0.0
CHEMBL193,3.29,COC(=O)C1=C(C)NC(=C(C1c2ccccc2[N+](=O)[O-])C(=O)OC)C,8.0646,-8.5199,-0.4553,7.4288,0.9671,4.5811,0.0,521.2243,-22.8694,-4.0049,-9.1221,225.0447,0.4706,6.4617,0.1548,4.198,1.3652,0.9567,11.6223,6.4903,55.4948,1.7494,-9.9968,-8.2474,4.9362,-75.7631,21542.4831,504617.4572,385.3775,393.6702,-4.198,2.0705,10.4664,0.9,-5.8134,0.9,0.3981,8.794,1.2999,-8.3959,4.8583,0.018,1.0964,1.4873,-21.2045,1.6618,0.6782,2.3501,2.0,0.0
CHEMBL492671,0.9,Fc1ccc(CC2=NNC(=O)c3ccccc23)cc1C(=O)N4CCN(CC4)C(=O)C5CCCO5,8.7859,-9.1482,-0.3623,7.3311,0.6832,4.8175,0.0,694.1313,-24.8727,-5.0945,-9.0865,310.3555,0.3459,6.6479,0.1504,4.0071,1.2079,1.0345,10.4702,6.8473,73.9253,2.8022,-10.4876,-7.6854,4.4028,-99.0411,40807.4157,965297.462,520.7606,532.7394,-4.0071,1.6555,9.6697,0.8528,-5.6691,0.8528,0.5247,8.5389,1.2056,-8.0142,4.6516,0.0159,1.4122,1.3933,-21.4883,1.0319,0.6782,0.6327,2.0,0.0
CHEMBL1824605,2.66,O=C(Nc1ccccc1)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4C#N,8.6327,-8.6738,-0.0411,6.7662,0.5868,5.7325,0.0,714.2771,-14.5781,-1.9963,-8.5588,335.4495,0.3859,6.1794,0.1619,3.6765,1.0947,1.1334,10.0641,6.4835,73.8109,1.8223,-9.47,-7.6477,5.613,-95.6976,46235.7549,1100532.1955,551.1734,570.4856,-3.6765,1.4749,8.8278,0.8454,-5.2213,0.8454,0.5079,7.8609,1.1908,-7.353,4.5973,0.0196,1.1884,1.2527,-9.9399,-3.3201,0.6782,3.9439,2.0,0.0
CHEMBL292376,3.0,COc1cccc(c1)[C@@H](C)NCCCc2ccccc2Cl,10.6041,-9.1284,1.4758,7.0928,-0.6192000000000001,2.2854,0.0,541.1276,-5.1422,-1.2413,-7.9181,226.5578,0.1503,7.712,0.1297,3.2368,0.6797000000000001,1.4456,10.7748,5.1364,96.6005,3.1851,-9.5106,-6.3256,2.3628,-61.2978,21037.0662,516813.2766,396.2674,396.7362,-3.2368,0.4461,6.9197,0.6699,-5.1648,0.6699,1.2989,7.7725,0.8398,-6.4737,4.7188,0.0103,1.5349,0.9033,-3.3229,-1.2561,0.6782,1.9236,2.0,0.0
CHEMBL2031238,2.43,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5cocc5)ccc4C,7.8685,-7.6173,0.2512,6.51,0.4943,3.7709,0.0,711.832,-17.934,-2.6671,-8.2727,316.6443,0.4433,6.0157,0.1663,3.5021,1.0196,1.2007,9.6643,6.7555,66.4553,2.293,-9.4191,-7.1262,3.7294,-93.1699,41159.4147,979763.9233,513.6807,523.4687,-3.5021,1.3282,8.3324,0.8322,-5.006,0.8322,0.5253,7.5295,1.1644,-7.0042,4.7078,0.0217,1.1642,1.178,-14.3731,-1.572,0.6782,3.2564,2.0,0.0
CHEMBL2031225,3.08,COc1cccc(c1)C(=O)Nc2ccc(C)c(c2)N3C=Nc4ccc(cc4C3=O)N5CCN(C)CC5,7.6983,-7.5958,0.1025,6.3889,0.5847,3.8624,0.0,781.9482,-19.2841,-2.8606,-8.2605,350.9127,0.4799,5.8042,0.1723,3.4868,1.0475,1.1905,9.3137,7.0016,66.111,2.2092,-9.3651,-7.1559,3.5182,-101.6387,50457.492,1198565.9484,571.5242,583.8353,-3.4868,1.4287,8.4023,0.8508,-4.9378,0.8508,0.4628,7.4364,1.2015,-6.9735,4.6709,0.0239,1.1707,1.2024,-15.0805,-2.0211,0.6782,3.1775,2.0,0.0
CHEMBL1940286,3.1,COc1ccc(CNC(=O)c2ccc(Oc3ccc(cc3)C#C[C@]4(O)CN5CCC4CC5)cc2)nc1,8.886800000000001,-8.5505,0.3363,6.5136,0.5136000000000001,4.6341,0.0,812.486,-17.4245,-5.2629,-8.2627,346.7499,0.3639,6.0,0.1667,3.5136000000000003,1.0289,1.1935,9.3366,7.0031,74.2468,2.465,-9.4951,-7.0302,4.4065,-101.8958,49814.4177,1190666.7085,590.2961,590.7343,-3.5136000000000003,1.3519,8.3791,0.8356,-5.0136,0.8356,0.5153,7.5425,1.1712,-7.0273,4.6562,0.0216,1.2631,1.2003,-11.2929,-1.5469,0.6782,5.4769,2.0,0.0
CHEMBL2087855,3.43,Cn1cc(cc1c2c3C(=O)N(CC#CCn4cncn4)C(=O)N(CC5CC5)c3nn2Cc6ccnc7ccc(Cl)cc67)C#N,7.9362,-8.7582,-0.8220000000000001,7.3833,1.3468,5.5928,0.0,756.7581,-27.4618,-3.4726,-9.3469,408.0781,0.5431,6.0365,0.1657,4.3651,1.5795,0.8747,10.3935,7.5974,62.328,2.2559,-10.4748,-8.2189,5.785,-121.0658,68922.5592,1719158.8339,617.9244,665.894,-4.3651,2.7075,11.4376,0.9736,-5.8742,0.9736,0.2327,8.9628,1.4471,-8.7301,4.6304,0.0211,1.3504,1.7000000000000002,-17.1807,-7.4867,0.6782,1.3047,2.0,0.0
CHEMBL1778870,1.18,CCNCc1cncc(n1)c2ccc(F)cc2OC,8.927,-8.9639,-0.0369,7.1025,0.1811,1.7444000000000002,0.0,486.1959,-8.3655,-1.958,-8.5184,182.3584,0.4357,6.9214,0.1445,3.6418,0.9582,1.1992,11.2617,5.0034,54.0155,2.0325,-9.5346,-7.5021,1.3518,-55.6891,13826.8831,322605.4363,335.0854,321.9793,-3.6418,1.0563,8.34,0.7762,-5.3722,0.7762,0.7771,8.0608,1.0524,-7.2837,4.4907,0.0136,1.1893,1.1199,-4.713,-2.3726000000000003,0.6782,0.9169,2.0,0.0
CHEMBL1201256,0.74,COc1cc(cc(OC)c1OC)C(=O)NCc2ccc(OCCN(C)C)cc2,9.5854,-8.6957,0.8896000000000001,6.6072,-0.332,3.2737,0.0,696.8238,-14.6195,-2.7636000000000003,-8.1553,274.9967,0.2079,6.9392,0.1441,3.1376,0.7095,1.462,9.7675,5.3934,80.1573,2.9966,-9.6536,-6.657,3.2301,-85.4188,31940.0062,728909.7244,505.8969,497.3943,-3.1376,0.5677,6.843,0.7022,-4.8724,0.7022,1.0415,7.3167,0.9043,-6.2752,4.4428,0.0133,1.4155,0.922,-12.3198,-0.2143,0.6782,3.8216,2.0,0.0
CHEMBL1783283,3.52,CCCNC(=O)c1nnc2c(c(F)ccc2c1N)c3ccc(OC)cc3OC,7.4778,-8.0484,-0.5706,6.8218,0.4985,1.6256,0.0,631.1893,-18.334,-4.4598,-8.5053,261.1615,0.6062000000000001,6.3233,0.1582,3.6602,1.0594,1.151,10.4111,6.0188,51.2819,1.7938,-9.4022,-7.6084,1.6266,-82.178,28381.6513,669225.9599,452.3329,447.4003,-3.6602,1.3679,8.6882,0.8289000000000001,-5.241,0.8289000000000001,0.5609000000000001,7.8812,1.1578,-7.3203,4.5548,0.018,1.1501,1.2139,-12.8548,-1.6976,0.6782,1.9813,2.0,0.0
CHEMBL2177777,3.4,CC(C)OC(=O)N1CCC(CC1)Oc2ncnc3N(CCc23)c4ccc(cc4F)S(=O)(=O)C,7.8848,-8.4205,-0.5357000000000001,7.3188,0.5029,7.0992,0.0,742.9029,-28.9522,-5.2323,-8.9801,310.2078,0.2645,6.8159,0.1467,3.9109,1.122,1.081,10.3108,6.4456,73.1223,3.0109,-10.4855,-7.4746,6.3132,-100.9861,41577.1313,998865.971,547.2893,545.3501,-3.9109,1.4292,9.2509,0.8238000000000001,-5.6148,0.8238000000000001,0.6191,8.4408,1.1476,-7.8217,4.4673,0.0141,1.5004,1.3281,-25.5951,1.197,0.6782,5.8151,2.0,0.0
CHEMBL350563,4.0,CCO\N=C(\C1CCN(CC1)C2(C)CCN(CC2)C(=O)c3c(Cl)cncc3Cl)/c4ccc(Br)cc4,9.2333,-8.9006,0.3326,6.9426,0.9979,4.7347,0.0,783.5511,-16.1594,-2.4029,-8.6408,365.1922,0.4444,5.9447,0.1684,3.9702,1.3275,0.9982,9.9434,7.3782,71.3906,1.8831,-9.5823,-7.6992,4.2386,-104.5089,56371.8986,1494582.9729,602.7995,631.7925,-3.9702,2.0827,10.0231,0.9186,-5.4564,0.9186,0.3296,8.27,1.3371,-7.9404,4.6905,0.0225,1.2568,1.4678,-12.1312,-2.3034,0.6782,0.6196,2.0,0.0
CHEMBL1807851,1.78,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OCC4CC45CC5)nc23,9.2771,-8.0549,1.2222,7.5198,-0.797,2.8415,0.0,574.0385,-20.4874,-8.562100000000001,-8.44,221.1374,0.1293,8.3168,0.1202,3.3614,0.6795,1.4052,11.0808,3.6099,83.7402,3.3852,-10.1326,-6.7474,3.8586,-75.8875,21958.548,499261.3895,420.0528,408.3843,-3.3614,0.3962,7.119,0.6542,-5.4406,0.6542,1.4765,8.1993,0.8084,-6.7227,3.984,0.0069,1.7633,0.9388,-10.6372,-1.9663,0.6782,4.0786,2.0,0.0
CHEMBL1951894,3.21,CCN(C1CCN(CCC(N2CCN(CC2)c3cccc(F)c3)c4ccccc4)CC1)C(=O)Cc5ccc(cc5)S(=O)(=O)C,7.8295,-8.0172,-0.1877,6.4675,0.3148,8.2366,0.0,958.4046,-28.9633,-4.6216,-8.2273,449.9913,0.3082,6.1527,0.1626,3.3911,0.9347,1.2663,9.2281,7.2187,86.3311,2.5999,-9.5273,-6.9274,8.0717,-129.7978,85170.4343,2025385.1281,737.5404,774.3414,-3.3911,1.1169,7.8991,0.8012,-4.9293,0.8012,0.62,7.4022,1.1024,-6.7823,4.8323,0.0208,1.3144,1.1219,-26.2985,1.2787,0.6782,3.1562,2.0,0.0
CHEMBL2171045,2.94,FC(F)(F)c1cccc(c1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,8.4638,-9.1062,-0.6424000000000001,7.2951,0.8616,4.8485,0.0,807.8706,-26.408,-5.4344,-8.8908,352.5592,0.2653,6.4335,0.1554,4.0784,1.2928,0.9948,10.2799,7.2206,87.2388,2.3283,-10.055,-7.7267,5.5889,-116.3139,53355.1913,1363092.6722,588.1473,604.4032,-4.0784,1.8968,10.0535,0.8839,-5.6867,0.8839,0.4312,8.5879,1.2679,-8.1567,4.6719,0.0175,1.4179,1.4653,-25.0446,3.3928000000000003,0.6782,3.323,2.0,0.0
CHEMBL1773959,-1.27,OC(=O)CCC(=O)N1CCC(CC1)c2onc(n2)c3cccs3,9.7525,-9.1015,0.651,7.7489,0.5292,3.5431,0.0,554.4931,-21.871,-7.3878,-9.1818,217.1669,0.2205,7.2197,0.1385,4.139,1.1866,1.0218,11.2533,6.3642,74.0846,2.9354,-10.6495,-7.7141,3.552,-69.0952,20132.7387,503422.7053,388.286,382.3071,-4.139,1.5098,9.7878,0.8233,-5.944,0.8233,0.6574,8.9355,1.1466,-8.2781,4.6697,0.0124,1.4732,1.3908,-16.3196,1.1581,0.6782,4.5165,2.0,0.0
CHEMBL276030,2.3,Oc1ccc2C(=O)N(C(=O)c2c1)c3ccccc3,8.2823,-8.9721,-0.6898000000000001,8.1066,1.1276,3.6967,0.0,416.3447,-12.9048,-5.2823,-9.6051,165.6965,0.409,6.979,0.1433,4.6171,1.5273,0.8621000000000001,12.3222,5.9245,60.4039,2.1326,-10.6714,-8.5388,3.4825,-49.7098,10890.278,272143.1946,272.6304,263.9253,-4.6171,2.3645,11.5987,0.9116,-6.3619,0.9116,0.3997,9.6339,1.3232,-9.2342,4.5062,0.0132,1.2647,1.6698,-9.3252,1.0245,0.6782,0.175,2.0,0.0
CHEMBL1916545,1.16,COc1ccc2C=CC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2n1,8.1289,-8.4399,-0.311,6.5867,0.6791,4.1777,0.0,711.9104,-14.668,-2.9904,-8.4784,312.2331,0.4695,5.9075,0.1693,3.6329,1.1172,1.1314,9.7764,6.917,64.2845,1.776,-9.3664,-7.5905,3.7078,-97.1415,41646.8369,961892.5934,535.9984,545.3848,-3.6329,1.5745,8.8403,0.865,-5.1098,0.865,0.4381,7.7039,1.23,-7.2658,4.7138,0.0229,1.1393,1.2632,-11.7344,-0.6214000000000001,0.6782,5.3692,2.0,0.0
CHEMBL1526762,0.23,Cc1cc(C)nc(SCC(=O)N)n1,10.1329,-9.3288,0.8041,7.8365,-0.3003,6.1104,0.0,384.8217,-13.2426,-4.0929,-8.7348,135.3448,0.2128,8.1368,0.1229,3.7681,0.8732000000000001,1.2088,12.4809,4.5804,77.5697,2.949,-10.2093,-7.2603,6.061,-38.8391,7559.9175,196371.3935,255.6057,238.9369,-3.7681,0.7418,8.278,0.7133,-5.8023,0.7133,1.1735,8.7097,0.9265,-7.5362,4.7626,0.0089,1.4462000000000002,1.0745,-9.8362,0.0083,0.6782,0.3675,2.0,0.0
CHEMBL388336,1.0,Cc1oc(CN2NC(=O)C3=C(C2=O)C(=O)c4ccc(Cl)cc4N3)cc1C,7.331,-8.8346,-1.5036,7.4752,1.1697,5.5979,0.0,577.2688,-22.9847,-4.257,-9.3189,239.4524,0.4978,6.3056,0.1585,4.3224,1.4815,0.9061,10.9454,6.8594,57.0082,2.153,-10.3954,-8.2424,6.2105,-75.3138,23646.7858,600750.6815,401.709,396.2433,-4.3224,2.3918,11.0368,0.9355,-5.8989,0.9355,0.3119,8.9568,1.371,-8.645,4.58,0.0183,1.2563,1.6154000000000002,-20.5991,1.1933,0.6782,0.3185,2.0,0.0
